userId;date;trafficSource;cost;value
user_9316;2020-01-05;yandex / cpc;8.5;0
user_9316;2020-01-07;google / cpc;8.25;132.5
user_9317;2020-01-04;telegram / posts;15.75;0
user_9318;2020-01-09;facebook / video;10.25;0
user_9319;2020-01-10;yandex / cpc;8.5;0
user_932;2020-01-03;yandex / cpc;8.5;0
user_932;2020-01-03;google / cpc;8.25;0
user_932;2020-01-09;telegram / posts;15.75;0
user_932;2020-01-10;telegram / posts;15.75;95
user_9321;2020-01-05;telegram / posts;15.75;0
user_9323;2020-01-05;facebook / video;10.25;0
user_9324;2020-01-03;google / cpc;8.25;0
user_9325;2020-01-03;telegram / posts;15.75;0
user_9325;2020-01-16;yandex / cpc;8.5;0
user_9326;2020-01-03;google / cpc;8.25;0
user_9327;2020-01-03;google / cpc;8.25;0
user_9329;2020-01-05;google / cpc;8.25;0
user_9329;2020-01-21;google / cpc;8.25;0
user_933;2020-01-03;google / cpc;8.25;0
user_9330;2020-01-03;facebook / video;10.25;0
user_9332;2020-01-10;telegram / posts;15.75;0
user_9333;2020-01-27;google / cpc;8.25;0
user_9334;2020-01-05;facebook / video;10.25;57.5
user_9335;2020-01-03;google / cpc;8.25;0
user_9335;2020-01-03;vk / display;14.75;0
user_9335;2020-01-04;telegram / posts;15.75;0
user_9336;2020-01-03;telegram / posts;15.75;0
user_9336;2020-01-21;facebook / video;10.25;0
user_9337;2020-01-03;google / cpc;8.25;0
user_9338;2020-01-04;yandex / cpc;8.5;0
user_9339;2020-01-03;yandex / cpc;8.5;0
user_934;2020-01-04;yandex / cpc;8.5;220
user_9341;2020-01-04;vk / display;14.75;125
user_9342;2020-01-09;facebook / video;10.25;0
user_9342;2020-01-14;yandex / cpc;8.5;0
user_9342;2020-01-23;google / cpc;8.25;0
user_9343;2020-01-05;facebook / video;10.25;0
user_9344;2020-01-05;telegram / posts;15.75;0
user_9344;2020-01-08;google / cpc;8.25;0
user_9345;2020-01-06;facebook / video;10.25;50
user_9346;2020-01-03;facebook / video;10.25;0
user_9346;2020-01-03;yandex / cpc;8.5;0
user_9347;2020-01-26;facebook / video;10.25;0
user_9347;2020-02-19;google / cpc;8.25;0
user_9350;2020-01-05;yandex / cpc;8.5;0
user_9350;2020-01-06;yandex / cpc;8.5;0
user_9353;2020-01-09;facebook / video;10.25;165
user_9353;2020-01-17;yandex / cpc;8.5;0
user_9355;2020-01-06;google / cpc;8.25;0
user_9355;2020-01-06;facebook / video;10.25;0
user_9357;2020-01-05;yandex / cpc;8.5;0
user_9357;2020-01-26;telegram / posts;15.75;0
user_9358;2020-01-19;google / cpc;8.25;0
user_9358;2020-01-28;yandex / cpc;8.5;0
user_9359;2020-01-04;telegram / posts;15.75;0
user_936;2020-01-10;telegram / posts;15.75;0
user_9360;2020-01-11;facebook / video;10.25;82.5
user_9363;2020-01-05;google / cpc;8.25;0
user_9363;2020-01-12;google / cpc;8.25;0
user_9363;2020-02-22;google / cpc;8.25;0
user_9364;2020-01-03;telegram / posts;15.75;0
user_9364;2020-01-15;google / cpc;8.25;227.5
user_9365;2020-01-20;facebook / video;10.25;0
user_9369;2020-01-04;yandex / cpc;8.5;0
user_9369;2020-01-10;google / cpc;8.25;0
user_9369;2020-01-30;google / cpc;8.25;0
user_937;2020-01-10;google / cpc;8.25;0
user_9370;2020-01-05;facebook / video;10.25;220
user_9371;2020-01-03;google / cpc;8.25;0
user_9371;2020-01-20;yandex / cpc;8.5;0
user_9372;2020-01-03;telegram / posts;15.75;0
user_9376;2020-01-03;google / cpc;8.25;0
user_9376;2020-01-04;google / cpc;8.25;0
user_9376;2020-01-08;telegram / posts;15.75;0
user_9376;2020-01-08;facebook / video;10.25;170
user_9377;2020-01-09;telegram / posts;15.75;0
user_9377;2020-01-11;yandex / cpc;8.5;0
user_9380;2020-01-03;google / cpc;8.25;0
user_9382;2020-01-08;facebook / video;10.25;0
user_9384;2020-01-03;telegram / posts;15.75;0
user_9389;2020-01-14;facebook / video;10.25;0
user_939;2020-01-03;google / cpc;8.25;0
user_939;2020-01-05;google / cpc;8.25;80
user_9392;2020-01-09;facebook / video;10.25;0
user_9392;2020-01-11;telegram / posts;15.75;0
user_9392;2020-01-12;google / cpc;8.25;0
user_9393;2020-01-03;facebook / video;10.25;0
user_9393;2020-01-03;google / cpc;8.25;232.5
user_9393;2020-01-08;yandex / cpc;8.5;0
user_9394;2020-01-03;google / cpc;8.25;0
user_9394;2020-01-03;yandex / cpc;8.5;0
user_9394;2020-01-12;facebook / video;10.25;0
user_9395;2020-01-12;google / cpc;8.25;0
user_9397;2020-01-04;telegram / posts;15.75;0
user_94;2020-01-03;google / cpc;8.25;0
user_9400;2020-01-06;facebook / video;10.25;0
user_9402;2020-01-07;facebook / video;10.25;0
user_9402;2020-01-07;facebook / video;10.25;0
user_9403;2020-01-11;telegram / posts;15.75;0
user_9403;2020-01-12;telegram / posts;15.75;0
user_9403;2020-01-16;google / cpc;8.25;0
user_9404;2020-01-11;yandex / cpc;8.5;0
user_9404;2020-01-19;vk / display;14.75;0
user_9405;2020-01-06;google / cpc;8.25;195
user_9406;2020-01-11;telegram / posts;15.75;0
user_9407;2020-01-16;telegram / posts;15.75;137.5
user_9408;2020-01-05;yandex / cpc;8.5;0
user_9408;2020-01-12;telegram / posts;15.75;0
user_9411;2020-01-05;telegram / posts;15.75;0
user_9411;2020-01-05;facebook / video;10.25;0
user_9411;2020-01-06;yandex / cpc;8.5;0
user_9412;2020-01-12;google / cpc;8.25;0
user_9413;2020-01-03;facebook / video;10.25;0
user_9413;2020-01-06;google / cpc;8.25;0
user_9413;2020-01-12;telegram / posts;15.75;0
user_9414;2020-01-03;telegram / posts;15.75;0
user_9414;2020-01-05;telegram / posts;15.75;0
user_9415;2020-01-09;google / cpc;8.25;0
user_9416;2020-01-05;yandex / cpc;8.5;0
user_9416;2020-01-16;google / cpc;8.25;0
user_9418;2020-01-12;google / cpc;8.25;0
user_9419;2020-01-19;yandex / cpc;8.5;0
user_9419;2020-01-20;facebook / video;10.25;0
user_9419;2020-01-21;telegram / posts;15.75;0
user_9422;2020-01-05;google / cpc;8.25;0
user_9422;2020-01-12;telegram / posts;15.75;0
user_9423;2020-01-03;yandex / cpc;8.5;0
user_9425;2020-01-04;yandex / cpc;8.5;0
user_9428;2020-01-04;facebook / video;10.25;0
user_9428;2020-01-06;vk / display;14.75;0
user_9429;2020-01-05;facebook / video;10.25;0
user_9429;2020-01-20;telegram / posts;15.75;0
user_943;2020-01-04;facebook / video;10.25;0
user_943;2020-01-11;google / cpc;8.25;0
user_9430;2020-01-03;telegram / posts;15.75;0
user_9430;2020-01-08;google / cpc;8.25;0
user_9432;2020-01-03;telegram / posts;15.75;0
user_9433;2020-01-05;yandex / cpc;8.5;0
user_9433;2020-01-16;telegram / posts;15.75;0
user_9435;2020-01-16;yandex / cpc;8.5;0
user_9436;2020-01-03;telegram / posts;15.75;0
user_9438;2020-01-13;google / cpc;8.25;0
user_944;2020-01-04;google / cpc;8.25;0
user_944;2020-01-06;facebook / video;10.25;0
user_944;2020-01-11;telegram / posts;15.75;0
user_9440;2020-01-07;facebook / video;10.25;0
user_9440;2020-01-08;yandex / cpc;8.5;0
user_9440;2020-01-10;telegram / posts;15.75;0
user_9442;2020-01-05;yandex / cpc;8.5;0
user_9442;2020-01-10;facebook / video;10.25;0
user_9442;2020-01-15;telegram / posts;15.75;0
user_9442;2020-01-24;google / cpc;8.25;0
user_9444;2020-01-03;yandex / cpc;8.5;0
user_9444;2020-01-13;yandex / cpc;8.5;0
user_9445;2020-01-03;facebook / video;10.25;0
user_9445;2020-01-22;telegram / posts;15.75;0
user_9446;2020-01-12;google / cpc;8.25;0
user_9448;2020-01-05;facebook / video;10.25;0
user_9449;2020-01-06;facebook / video;10.25;95
user_9449;2020-01-15;google / cpc;8.25;0
user_9450;2020-01-06;google / cpc;8.25;0
user_9452;2020-01-24;google / cpc;8.25;0
user_9454;2020-01-06;yandex / cpc;8.5;0
user_9455;2020-01-08;google / cpc;8.25;0
user_9457;2020-01-03;yandex / cpc;8.5;0
user_9457;2020-01-05;google / cpc;8.25;100
user_9457;2020-01-06;facebook / video;10.25;0
user_9458;2020-01-08;yandex / cpc;8.5;0
user_9459;2020-01-18;facebook / video;10.25;0
user_9460;2020-01-06;telegram / posts;15.75;0
user_9462;2020-01-08;yandex / cpc;8.5;0
user_9462;2020-01-08;facebook / video;10.25;170
user_9462;2020-01-08;facebook / video;10.25;0
user_9463;2020-01-07;yandex / cpc;8.5;0
user_9463;2020-01-12;google / cpc;8.25;0
user_947;2020-01-06;facebook / video;10.25;0
user_947;2020-01-09;google / cpc;8.25;0
user_947;2020-01-20;telegram / posts;15.75;0
user_9471;2020-01-05;facebook / video;10.25;0
user_9472;2020-01-12;google / cpc;8.25;0
user_9472;2020-01-12;facebook / video;10.25;0
user_9474;2020-01-03;telegram / posts;15.75;0
user_9474;2020-01-09;vk / display;14.75;0
user_9474;2020-01-30;yandex / cpc;8.5;0
user_9476;2020-01-03;telegram / posts;15.75;0
user_948;2020-01-03;facebook / video;10.25;0
user_9481;2020-01-04;facebook / video;10.25;0
user_9481;2020-01-07;google / cpc;8.25;0
user_9482;2020-01-10;telegram / posts;15.75;0
user_9483;2020-01-06;yandex / cpc;8.5;0
user_9484;2020-01-03;facebook / video;10.25;0
user_9484;2020-01-04;google / cpc;8.25;0
user_9485;2020-01-03;facebook / video;10.25;0
user_9485;2020-01-03;telegram / posts;15.75;0
user_9485;2020-01-08;google / cpc;8.25;0
user_9486;2020-01-03;telegram / posts;15.75;0
user_9486;2020-01-22;google / cpc;8.25;0
user_949;2020-01-06;facebook / video;10.25;0
user_9490;2020-01-04;telegram / posts;15.75;0
user_9490;2020-01-11;telegram / posts;15.75;0
user_9491;2020-02-02;telegram / posts;15.75;0
user_9492;2020-01-10;telegram / posts;15.75;0
user_9493;2020-01-12;google / cpc;8.25;0
user_9493;2020-01-13;facebook / video;10.25;0
user_9494;2020-01-04;telegram / posts;15.75;0
user_9494;2020-01-11;yandex / cpc;8.5;0
user_9495;2020-01-11;facebook / video;10.25;182.5
user_9496;2020-01-06;facebook / video;10.25;0
user_9497;2020-01-09;google / cpc;8.25;0
user_9497;2020-01-15;google / cpc;8.25;0
user_9498;2020-01-07;yandex / cpc;8.5;0
user_9499;2020-01-05;facebook / video;10.25;0
user_9499;2020-01-12;google / cpc;8.25;0
user_95;2020-01-04;telegram / posts;15.75;0
user_9500;2020-01-03;vk / display;14.75;0
user_9500;2020-01-03;telegram / posts;15.75;0
user_9502;2020-01-06;yandex / cpc;8.5;0
user_9502;2020-01-16;google / cpc;8.25;0
user_9502;2020-01-17;telegram / posts;15.75;0
user_9503;2020-01-17;yandex / cpc;8.5;0
user_9504;2020-01-05;yandex / cpc;8.5;0
user_9505;2020-01-04;yandex / cpc;8.5;0
user_9507;2020-01-03;telegram / posts;15.75;0
user_9507;2020-01-09;google / cpc;8.25;0
user_9507;2020-01-09;telegram / posts;15.75;0
user_9509;2020-01-04;facebook / video;10.25;0
user_9513;2020-01-04;google / cpc;8.25;0
user_9513;2020-01-06;telegram / posts;15.75;0
user_9513;2020-01-17;google / cpc;8.25;0
user_9514;2020-01-15;telegram / posts;15.75;0
user_9517;2020-01-16;google / cpc;8.25;0
user_9518;2020-01-07;google / cpc;8.25;0
user_9519;2020-01-29;google / cpc;8.25;0
user_952;2020-01-04;facebook / video;10.25;0
user_9521;2020-01-13;google / cpc;8.25;0
user_9524;2020-01-09;vk / display;14.75;0
user_9525;2020-01-03;google / cpc;8.25;0
user_9525;2020-01-05;google / cpc;8.25;0
user_9525;2020-01-11;google / cpc;8.25;0
user_9527;2020-01-05;facebook / video;10.25;0
user_9528;2020-01-06;yandex / cpc;8.5;0
user_9528;2020-01-08;vk / display;14.75;0
user_953;2020-01-09;facebook / video;10.25;0
user_9530;2020-01-03;telegram / posts;15.75;0
user_9533;2020-01-08;google / cpc;8.25;0
user_9534;2020-01-03;facebook / video;10.25;0
user_9535;2020-01-24;facebook / video;10.25;0
user_9538;2020-01-03;google / cpc;8.25;65
user_9538;2020-01-10;facebook / video;10.25;0
user_9540;2020-01-03;telegram / posts;15.75;0
user_9540;2020-01-04;yandex / cpc;8.5;0
user_9540;2020-01-11;google / cpc;8.25;0
user_9541;2020-01-05;telegram / posts;15.75;0
user_9541;2020-01-09;google / cpc;8.25;240
user_9541;2020-01-29;facebook / video;10.25;0
user_9542;2020-01-03;google / cpc;8.25;0
user_9544;2020-01-03;telegram / posts;15.75;0
user_9544;2020-01-04;facebook / video;10.25;0
user_9545;2020-01-04;facebook / video;10.25;0
user_9548;2020-01-16;facebook / video;10.25;210
user_9551;2020-01-06;telegram / posts;15.75;0
user_9551;2020-01-16;telegram / posts;15.75;0
user_9553;2020-01-08;google / cpc;8.25;0
user_9553;2020-01-13;google / cpc;8.25;0
user_9555;2020-01-03;google / cpc;8.25;0
user_9557;2020-01-08;google / cpc;8.25;0
user_9559;2020-01-11;google / cpc;8.25;207.5
user_9562;2020-01-07;google / cpc;8.25;0
user_9563;2020-01-05;facebook / video;10.25;0
user_9564;2020-01-28;google / cpc;8.25;0
user_9565;2020-01-05;google / cpc;8.25;0
user_9568;2020-01-09;facebook / video;10.25;0
user_9569;2020-01-04;google / cpc;8.25;0
user_957;2020-01-03;facebook / video;10.25;0
user_957;2020-01-30;yandex / cpc;8.5;0
user_9570;2020-01-04;google / cpc;8.25;0
user_9571;2020-01-06;google / cpc;8.25;100
user_9571;2020-01-13;telegram / posts;15.75;0
user_9572;2020-01-17;google / cpc;8.25;0
user_9575;2020-01-11;google / cpc;8.25;0
user_9575;2020-01-19;google / cpc;8.25;180
user_9576;2020-01-17;facebook / video;10.25;0
user_9576;2020-02-02;telegram / posts;15.75;0
user_9577;2020-01-03;facebook / video;10.25;0
user_9579;2020-01-11;yandex / cpc;8.5;0
user_9580;2020-01-10;telegram / posts;15.75;75
user_9580;2020-01-15;facebook / video;10.25;0
user_9580;2020-01-19;telegram / posts;15.75;0
user_9585;2020-01-06;facebook / video;10.25;0
user_9586;2020-01-06;facebook / video;10.25;55
user_9586;2020-01-10;telegram / posts;15.75;0
user_9588;2020-01-03;facebook / video;10.25;0
user_9588;2020-01-05;google / cpc;8.25;0
user_9588;2020-01-08;google / cpc;8.25;0
user_9589;2020-01-06;telegram / posts;15.75;0
user_959;2020-01-03;telegram / posts;15.75;0
user_9590;2020-01-08;facebook / video;10.25;0
user_9591;2020-01-12;telegram / posts;15.75;0
user_9592;2020-01-04;google / cpc;8.25;0
user_9592;2020-01-07;facebook / video;10.25;0
user_9593;2020-01-29;google / cpc;8.25;0
user_9595;2020-01-12;google / cpc;8.25;0
user_9595;2020-01-12;telegram / posts;15.75;0
user_9596;2020-01-10;telegram / posts;15.75;192.5
user_9597;2020-01-04;google / cpc;8.25;0
user_9599;2020-01-10;facebook / video;10.25;135
user_96;2020-01-03;facebook / video;10.25;0
user_960;2020-01-09;vk / display;14.75;0
user_960;2020-01-11;google / cpc;8.25;0
user_9600;2020-01-03;google / cpc;8.25;0
user_9600;2020-01-10;google / cpc;8.25;0
user_9600;2020-01-12;yandex / cpc;8.5;0
user_9601;2020-01-12;google / cpc;8.25;0
user_9602;2020-01-04;google / cpc;8.25;0
user_9602;2020-01-10;google / cpc;8.25;0
user_9604;2020-01-04;google / cpc;8.25;0
user_9605;2020-01-17;yandex / cpc;8.5;0
user_9606;2020-01-25;yandex / cpc;8.5;0
user_961;2020-01-08;facebook / video;10.25;0
user_961;2020-01-10;facebook / video;10.25;0
user_9611;2020-01-03;vk / display;14.75;0
user_9611;2020-01-04;telegram / posts;15.75;0
user_9611;2020-01-06;google / cpc;8.25;0
user_9611;2020-01-11;google / cpc;8.25;0
user_9613;2020-01-03;telegram / posts;15.75;0
user_9617;2020-01-04;telegram / posts;15.75;0
user_9617;2020-01-07;yandex / cpc;8.5;0
user_9618;2020-01-03;google / cpc;8.25;0
user_9618;2020-01-03;telegram / posts;15.75;0
user_9619;2020-01-08;yandex / cpc;8.5;0
user_9621;2020-01-04;google / cpc;8.25;0
user_9622;2020-01-10;yandex / cpc;8.5;0
user_9623;2020-01-21;google / cpc;8.25;0
user_9624;2020-01-03;telegram / posts;15.75;0
user_9625;2020-01-08;telegram / posts;15.75;0
user_9627;2020-01-04;telegram / posts;15.75;0
user_9628;2020-01-05;telegram / posts;15.75;0
user_9628;2020-01-30;facebook / video;10.25;0
user_9631;2020-01-17;facebook / video;10.25;0
user_9633;2020-01-03;google / cpc;8.25;0
user_9633;2020-01-13;google / cpc;8.25;0
user_9634;2020-01-03;facebook / video;10.25;0
user_9634;2020-01-14;yandex / cpc;8.5;0
user_9637;2020-01-09;yandex / cpc;8.5;0
user_9639;2020-01-09;telegram / posts;15.75;0
user_9643;2020-01-03;facebook / video;10.25;0
user_9644;2020-01-03;google / cpc;8.25;0
user_9645;2020-01-03;facebook / video;10.25;0
user_9648;2020-01-06;google / cpc;8.25;195
user_9650;2020-01-03;facebook / video;10.25;0
user_9650;2020-01-10;facebook / video;10.25;0
user_9653;2020-01-11;google / cpc;8.25;0
user_9653;2020-01-11;google / cpc;8.25;0
user_9653;2020-01-13;google / cpc;8.25;0
user_9654;2020-01-03;facebook / video;10.25;0
user_9654;2020-01-08;google / cpc;8.25;0
user_9654;2020-01-17;telegram / posts;15.75;0
user_9656;2020-01-12;vk / display;14.75;0
user_9657;2020-01-08;yandex / cpc;8.5;0
user_9659;2020-01-06;facebook / video;10.25;0
user_9660;2020-01-19;yandex / cpc;8.5;0
user_9664;2020-01-23;yandex / cpc;8.5;0
user_9666;2020-01-19;google / cpc;8.25;0
user_9667;2020-01-04;facebook / video;10.25;0
user_9667;2020-01-22;yandex / cpc;8.5;182.5
user_9668;2020-01-03;facebook / video;10.25;0
user_9668;2020-01-20;google / cpc;8.25;0
user_967;2020-01-16;google / cpc;8.25;0
user_967;2020-01-18;telegram / posts;15.75;112.5
user_9670;2020-01-03;yandex / cpc;8.5;0
user_9670;2020-01-06;facebook / video;10.25;0
user_9671;2020-01-03;google / cpc;8.25;0
user_9671;2020-01-05;telegram / posts;15.75;192.5
user_9671;2020-01-05;yandex / cpc;8.5;0
user_9671;2020-01-09;google / cpc;8.25;0
user_9671;2020-01-18;yandex / cpc;8.5;0
user_9672;2020-01-03;facebook / video;10.25;0
user_9674;2020-01-23;facebook / video;10.25;0
user_9677;2020-02-01;facebook / video;10.25;0
user_9678;2020-01-05;facebook / video;10.25;0
user_9679;2020-01-09;telegram / posts;15.75;0
user_968;2020-01-14;facebook / video;10.25;0
user_9681;2020-01-03;facebook / video;10.25;0
user_9681;2020-01-04;facebook / video;10.25;0
user_9681;2020-01-09;facebook / video;10.25;0
user_9681;2020-01-12;telegram / posts;15.75;202.5
user_9682;2020-01-03;google / cpc;8.25;0
user_9682;2020-01-05;google / cpc;8.25;0
user_9683;2020-01-09;facebook / video;10.25;0
user_9684;2020-01-05;telegram / posts;15.75;0
user_9684;2020-01-05;facebook / video;10.25;0
user_9685;2020-01-03;facebook / video;10.25;175
user_9685;2020-01-03;google / cpc;8.25;0
user_9685;2020-01-09;yandex / cpc;8.5;0
user_9689;2020-01-04;google / cpc;8.25;0
user_9689;2020-01-04;google / cpc;8.25;0
user_969;2020-01-03;yandex / cpc;8.5;0
user_969;2020-01-11;google / cpc;8.25;0
user_9692;2020-01-03;telegram / posts;15.75;0
user_9694;2020-01-10;telegram / posts;15.75;0
user_9695;2020-01-08;google / cpc;8.25;0
user_9696;2020-01-05;google / cpc;8.25;0
user_9696;2020-01-06;telegram / posts;15.75;195
user_9697;2020-01-07;facebook / video;10.25;0
user_9697;2020-01-09;google / cpc;8.25;0
user_9698;2020-01-03;telegram / posts;15.75;0
user_9698;2020-01-15;google / cpc;8.25;0
user_97;2020-01-03;facebook / video;10.25;0
user_970;2020-01-24;facebook / video;10.25;0
user_9701;2020-01-05;telegram / posts;15.75;0
user_9702;2020-01-05;google / cpc;8.25;0
user_9702;2020-01-05;facebook / video;10.25;0
user_9702;2020-01-09;yandex / cpc;8.5;0
user_9703;2020-01-15;google / cpc;8.25;0
user_9707;2020-01-05;telegram / posts;15.75;0
user_9708;2020-01-11;yandex / cpc;8.5;0
user_9708;2020-01-11;facebook / video;10.25;0
user_9709;2020-01-05;google / cpc;8.25;0
user_9711;2020-01-08;google / cpc;8.25;0
user_9712;2020-01-05;telegram / posts;15.75;0
user_9713;2020-01-06;google / cpc;8.25;120
user_9714;2020-01-24;vk / display;14.75;0
user_9715;2020-01-11;facebook / video;10.25;0
user_9716;2020-01-07;google / cpc;8.25;0
user_9716;2020-01-19;google / cpc;8.25;0
user_9718;2020-01-05;yandex / cpc;8.5;0
user_9718;2020-02-01;telegram / posts;15.75;0
user_9719;2020-01-08;yandex / cpc;8.5;0
user_9719;2020-02-04;telegram / posts;15.75;0
user_9720;2020-01-15;vk / display;14.75;0
user_9721;2020-01-03;yandex / cpc;8.5;0
user_9722;2020-01-05;telegram / posts;15.75;215
user_9723;2020-01-04;vk / display;14.75;0
user_9727;2020-01-08;telegram / posts;15.75;0
user_9731;2020-01-03;yandex / cpc;8.5;0
user_9733;2020-01-07;yandex / cpc;8.5;0
user_9733;2020-01-08;facebook / video;10.25;0
user_9734;2020-01-06;google / cpc;8.25;0
user_9738;2020-01-15;google / cpc;8.25;0
user_974;2020-01-06;yandex / cpc;8.5;0
user_974;2020-01-07;facebook / video;10.25;0
user_9740;2020-01-15;yandex / cpc;8.5;175
user_9741;2020-01-03;telegram / posts;15.75;65
user_9746;2020-01-08;google / cpc;8.25;0
user_9749;2020-01-03;google / cpc;8.25;0
user_9749;2020-01-04;yandex / cpc;8.5;0
user_9749;2020-01-15;facebook / video;10.25;0
user_975;2020-01-03;facebook / video;10.25;0
user_9751;2020-01-06;telegram / posts;15.75;0
user_9752;2020-01-03;google / cpc;8.25;0
user_9752;2020-01-15;google / cpc;8.25;0
user_9753;2020-01-07;yandex / cpc;8.5;0
user_9754;2020-01-25;google / cpc;8.25;0
user_9755;2020-01-05;google / cpc;8.25;0
user_9755;2020-01-11;telegram / posts;15.75;0
user_9758;2020-01-07;google / cpc;8.25;0
user_9759;2020-01-03;facebook / video;10.25;0
user_976;2020-01-03;google / cpc;8.25;0
user_976;2020-01-08;telegram / posts;15.75;0
user_9760;2020-01-14;yandex / cpc;8.5;0
user_9761;2020-01-06;vk / display;14.75;0
user_9762;2020-01-08;google / cpc;8.25;0
user_9762;2020-01-12;google / cpc;8.25;0
user_9765;2020-01-07;telegram / posts;15.75;0
user_9766;2020-01-03;vk / display;14.75;97.5
